mH_GeV  XS_pb   Scale_pos   Scale_neg   Gauss   PDF_plus_alpha_s
120.00 	55.54	1.6 	    -4.7 	    4.1	    2.5
122.00 	53.97	1.7 	    -4.7 	    4.1	    2.5
124.00 	52.46	1.6 	    -4.7 	    4.1	    2.5
124.60 	52.02	1.6 	    -4.7 	    4.0	    2.5
124.80 	51.87	1.6 	    -4.7 	    4.0	    2.5
125.00 	51.72	1.6 	    -4.7 	    4.0	    2.5
125.09 	51.66	1.6 	    -4.7 	    4.0	    2.5
125.20 	51.58	1.6 	    -4.7 	    4.0	    2.5
125.30 	51.51	1.6 	    -4.6 	    4.0	    2.5
125.38 	51.45	1.6 	    -4.6 	    4.0	    2.5
125.60 	51.29	1.6 	    -4.6 	    4.0	    2.5
126.00 	51.01	1.6 	    -4.6 	    4.0	    2.5
128.00 	49.62	1.6 	    -4.6 	    4.0	    2.5
130.00 	48.28	1.6 	    -4.6 	    4.0	    2.5
